2022-08-01 08:05:20,European Stocks Edge Higher; HSBC Earnings Help Mood
2022-08-01 06:03:10,"European Stock Futures Lower; Asian PMI Data, German Retail Sales Weigh"
2022-07-29 08:14:21,European Markets Rise Ahead of Key Eurozone Q2 GDP Data
2022-07-29 04:48:32,"Aixtron Earnings, Revenue Beat in Q2"
2022-07-29 04:45:31,"Heidelbergcement Earnings, Revenue Beat in Q2"
2022-07-28 07:40:03,"European Markets Edge Higher Amid Earnings Parade, Fed Decision Fallout"
2022-07-28 04:26:38,"MTU Aero Earnings, Revenue Beat in Q2"
2022-07-27 07:29:50,"European Stocks Rise Amid Fed Decision Expectations, Earnings Glut"
2022-07-26 07:48:30,European Stocks Edge Lower as UBS Disappoints and Fed Meeting Looms
2022-07-25 08:42:40,European Shares Hold Steady as Fed Decision Looms
2022-07-22 08:13:29,European Stocks Edge Higher;  German Manufacturing PMI  Weakens Sharply
2022-07-21 08:10:53,European Stocks Lower; Italian Political Crisis Weighs
2022-07-20 07:49:33,"European Stocks Higher; ECB Meeting, Russia Gas Flows in Focus"
2022-07-19 17:15:03,Germany stocks higher at close of trade; DAX up 2.69%
2022-07-19 08:01:03,European Stocks Lower; EDF Soars as French Government Seeks to Take Control
2022-07-18 17:15:02,Germany stocks mixed at close of trade; DAX up 0.74%
2022-07-18 07:25:34,"European Stocks Higher; ECB Meeting, Nord Stream Pipeline in Focus"
2022-07-15 17:15:04,Germany stocks higher at close of trade; DAX up 2.76%
2022-07-15 08:13:03,European Stocks Higher; Aston Martin Soars on Funding Deal
2022-07-15 05:57:59,"European Stock Futures Edge Higher; China's GDP, Italian Politics in Focus"
2022-07-14 17:15:03,Germany stocks lower at close of trade; DAX down 1.86%
2022-07-14 07:51:58,European Stocks Lower; Ericsson Slumps on 5G Costs
2022-07-13 21:01:32,"Wall Street gulps as U.S. inflation tops 9%, euro pierces parity"
2022-07-13 17:15:03,Germany stocks lower at close of trade; DAX down 1.16%
2022-07-13 07:57:36,European Stocks Lower; Strong U.K. GDP Fails to Lift Sentiment
2022-07-12 17:15:03,Germany stocks mixed at close of trade; DAX up 0.57%
2022-07-12 08:31:46,BASF Outperforms After Bumper 2Q But Can't Shake Energy Crisis Blues
2022-07-12 07:42:06,European Stocks Lower; Ongoing Energy Crisis Hits Sentiment
2022-07-12 06:02:14,European Stock Futures Lower; U.S. Inflation Release Looms Large
2022-07-11 17:15:04,Germany stocks lower at close of trade; DAX down 1.40%
2022-07-11 07:38:32,"European Stocks Sharply Lower; Gas Pipeline, Inflation Worries Weigh"
2022-07-08 17:15:03,Germany stocks higher at close of trade; DAX up 1.34%
2022-07-08 07:42:39,European Stocks Edge Lower; Caution Ahead of Lagarde and Payrolls
2022-07-07 17:15:03,Germany stocks higher at close of trade; DAX up 1.97%
2022-07-07 07:42:00,European Stocks Higher; Sentiment Improves Ahead of ECB Minutes
2022-07-07 06:05:24,European Stock Futures Higher; ECB Minutes Loom Large
2022-07-06 17:15:03,Germany stocks higher at close of trade; DAX up 1.56%
2022-07-06 08:19:46,European Stocks Higher; Improving German Factory  Orders Help Sentiment
2022-07-06 05:58:29,European Stock Futures Higher; German Factory Orders Rise
2022-07-05 17:15:05,Germany stocks lower at close of trade; DAX down 2.91%
2022-07-05 08:05:49,European Stocks Drop; Economic Activity Concerns Weigh
2022-07-04 17:15:03,Germany stocks lower at close of trade; DAX down 0.31%
2022-07-04 07:52:38,European Stocks Largely Higher; DAX Underperforms After Trade Deficit
2022-07-01 17:15:03,Germany stocks higher at close of trade; DAX up 0.23%
2022-07-01 07:48:15,European Stocks Weaken; Micron's Outlook Weighs on Semiconductors
2022-06-30 17:15:04,Germany stocks lower at close of trade; DAX down 1.69%
2022-06-30 07:41:37,European Stocks Drop Sharply; French Inflation Hits Record High
2022-06-30 05:50:47,European Stock Futures Lower; German Retail Sales  in Focus
2022-06-29 17:15:04,Germany stocks lower at close of trade; DAX down 1.73%
2022-06-29 07:46:17,European Stocks Lower; German State Inflation Data Fails to Cheer
2022-06-28 17:15:03,Germany stocks mixed at close of trade; DAX up 0.35%
2022-06-28 07:32:46,European Markets Rise Following Sentiment Boost in Asia
2022-06-27 17:15:03,Germany stocks higher at close of trade; DAX up 0.52%
2022-06-24 17:15:04,Germany stocks higher at close of trade; DAX up 1.59%
2022-06-24 08:30:10,European Markets Move Higher as Growth Fears Remain
2022-06-24 07:05:53,"Marketmind - ""Alarm stage"": this is not a drill"
2022-06-23 17:15:03,Germany stocks lower at close of trade; DAX down 1.76%
2022-06-23 16:18:54,"European stocks skid on gloomy business activity data, German energy troubles"
2022-06-23 07:54:49,"European Stocks Lower; PMI Data, Powell's Testimony Weigh"
2022-06-22 17:15:04,Germany stocks mixed at close of trade; DAX down 1.11%
2022-06-22 16:36:17,European stocks bounce off lowest in more than a year after Powell remarks
2022-06-22 07:44:08,European Stocks Slump; U.K. CPI Adds to Global Inflation Worries
2022-06-21 17:15:03,Germany stocks higher at close of trade; DAX up 0.20%
2022-06-21 07:47:46,European Stocks Higher; Ocado Slips on Discounted Share Sale
2022-06-20 17:15:03,Germany stocks higher at close of trade; DAX up 1.06%
2022-06-20 11:06:05,Stocks stage small bounce as investors weigh cenbanks' next moves
2022-06-17 17:15:03,Germany stocks higher at close of trade; DAX up 0.67%
2022-06-17 07:44:53,European Stocks Edge Lower; Tesco Warns of Stagnating Sales
2022-06-17 05:51:24,European Stock Futures Mixed; Central Bank Tightening Dominates
2022-06-16 17:15:04,Germany stocks lower at close of trade; DAX down 3.31%
2022-06-16 13:56:24,Stocks and Bonds Tumble After Series of Central Bank Decisions
2022-06-16 07:39:09,"European Stocks Lower; ASOS, Boohoo Slump on Inflationary Pressures"
2022-06-15 17:15:03,Germany stocks higher at close of trade; DAX up 1.36%
2022-06-15 07:51:19,European Stocks Higher; Unscheduled ECB Meeting Boosts Sentiment
2022-06-14 17:15:04,Germany stocks lower at close of trade; DAX down 0.91%
2022-06-14 07:49:37,European Stocks Higher; Atos Slumps After CEO Departure
2022-06-13 17:15:04,Germany stocks lower at close of trade; DAX down 2.43%
2022-06-13 07:49:21,European Stocks Sharply Lower; U.K. GDP Slumps in April
2022-06-10 17:15:03,Germany stocks lower at close of trade; DAX down 3.08%
2022-06-10 07:39:58,European Stocks Lower; Sentiment Hit by ECB Tightening Pledge
2022-06-09 17:15:04,Germany stocks lower at close of trade; DAX down 1.71%
2022-06-09 07:44:19,European Stocks Retreat Ahead of Eagerly Awaited ECB Meeting
2022-06-08 17:15:03,Germany stocks lower at close of trade; DAX down 0.76%
2022-06-08 07:50:08,European Stocks Slip Lower; Credit Suisse Slumps on Warning
2022-06-07 17:15:04,Germany stocks lower at close of trade; DAX down 0.66%
2022-06-07 07:59:02,European Stocks Lower; German Factory Orders Point to Contraction
2022-06-06 07:45:43,European Stocks Higher; ECB Meeting Looms Large
2022-06-03 21:21:11,Food deliverer Delivery Hero drops out of Germany's blue chip index
2022-06-03 17:15:05,Germany stocks lower at close of trade; DAX down 0.17%
2022-06-03 13:52:16,"Credit Suisse looks secure, Sonova could bump SGS in Swiss SMI"
2022-06-03 07:39:57,"European Indices Trade Higher, Seek Two-Week Winning Streak"
2022-06-02 17:15:03,Germany stocks higher at close of trade; DAX up 1.01%
2022-06-01 17:15:03,Germany stocks lower at close of trade; DAX down 0.33%
2022-06-01 16:11:04,European shares slip as weak economic data heightens growth worries
2022-06-01 07:34:27,European Stocks Higher; German Retail Sales Slump
2022-06-01 05:57:00,European Stock Futures Higher; Eurozone Manufacturing PMI Data in Focus
2022-05-31 07:44:50,European Stocks Largely Lower; Concerns Mount Over Eurozone CPI Release
2022-05-30 08:10:50,"European Stocks Higher; China's COVID News, Spanish Inflation in Focus"
2022-05-27 17:15:03,Germany stocks higher at close of trade; DAX up 1.62%
2022-05-27 08:06:22,European Stocks Largely Higher; U.K. Market Underperforms
2022-05-27 05:57:57,European Stock Futures Edge Lower; Caution Ahead of U.S. PCE Data
2022-05-26 17:15:04,Germany stocks higher at close of trade; DAX up 1.59%
2022-05-26 07:55:04,European Stocks Higher; BT Group Struggles Over Investment Worries
2022-05-25 17:15:03,Germany stocks mixed at close of trade; DAX up 0.63%
2022-05-25 08:28:13,Europe Stocks Bounce After Dipping on Recession Fears; Ocado Slumps as M&S Warns
2022-05-25 02:21:12,European shares seen holding near current levels through 2022 - Reuters poll
2022-05-24 17:15:04,Germany stocks lower at close of trade; DAX down 1.80%
2022-05-24 08:17:44,Europe Stocks Fall on Reminders of Global Risks; Flash Eurozone PMI Falls
2022-05-23 17:15:03,Germany stocks higher at close of trade; DAX up 1.38%
2022-05-23 08:08:05,European Stocks Higher; German Ifo Offers Positive Surprises
2022-05-20 17:15:03,Germany stocks higher at close of trade; DAX up 0.72%
2022-05-20 08:07:46,"European Stocks Higher; China Rate Cut, UK Retail Sales Help"
2022-05-19 17:15:03,Germany stocks mixed at close of trade; DAX down 0.90%
2022-05-19 07:47:10,"European Stocks Slump on Inflation, Growth Worries; EasyJet Narrows Loss"
2022-05-18 17:15:03,Germany stocks lower at close of trade; DAX down 1.26%
2022-05-18 08:02:15,European Stocks Edge Lower;  Soaring U.K. Inflation Weighs
2022-05-18 06:04:10,European Stock Futures Edge Higher; U.K. Inflation Hits 40-Year High
2022-05-17 17:15:04,Germany stocks higher at close of trade; DAX up 1.59%
2022-05-17 07:58:19,"European Stocks Higher; French, U.K. Employment Data Helps Tone"
2022-05-17 06:00:38,European Stock Futures Higher; Eurozone Growth Data Due
2022-05-16 17:15:04,Germany stocks mixed at close of trade; DAX down 0.45%
2022-05-16 07:39:39,European Stocks Lower; Global Growth Concerns Weigh
2022-05-13 17:15:04,Germany stocks higher at close of trade; DAX up 2.10%
2022-05-13 08:09:47,European Stocks Higher; Week Ends With Bargain Hunting
2022-05-12 17:15:04,Germany stocks lower at close of trade; DAX down 0.64%
2022-05-12 12:24:44,"COPEL Pref ADR Earnings, Revenue Beat in Q1"
2022-05-12 12:21:47,"RWE AG ST Earnings, Revenue Beat in Q1"
2022-05-12 08:21:55,"European Stocks Drop Sharply on Inflation, Growth Concerns"
2022-05-11 17:15:04,Germany stocks higher at close of trade; DAX up 2.17%
2022-05-11 09:56:08,Allianz sets aside another $2 billion over fund debacle
2022-05-11 07:50:03,European Stocks Higher; Thyssenkrupp Shines With 1Q Earnings
2022-05-11 07:16:25,Allianz Rises After Booking 'Final' 1.9 Bln Euro Hit for Structured Alpha Fiasco
2022-05-10 17:15:04,Germany stocks higher at close of trade; DAX up 1.15%
2022-05-10 08:07:41,European Stocks Higher; Positive Corporate News Helps Sentiment
2022-05-10 07:55:56,"Bayer Earnings, Revenue Beat in Q1"
2022-05-10 07:13:31,Bayer Reports Strong 1Q; Crop Science Thrives as Grains Prices Soar
2022-05-10 05:57:46,European Stock Futures Edge Higher; Sentiment Weak on Recession Fears
2022-05-09 17:15:04,Germany stocks lower at close of trade; DAX down 2.15%
2022-05-09 08:19:12,European Stocks Lower; Russia Tensions Heightened
2022-05-09 06:02:22,European Stock Futures Lower; Growth Worries Weigh
2022-05-06 17:15:04,Germany stocks lower at close of trade; DAX down 1.64%
2022-05-06 10:08:45,"Credit Agricole Earnings Miss, Revenue Beats In Q1"
2022-05-06 07:57:26,European Stocks Weaken; IAG Posts Another Hefty Loss
2022-05-05 17:15:04,Germany stocks mixed at close of trade; DAX down 0.49%
2022-05-05 16:06:54,"BMW ST Earnings Beat, Revenue Misses In Q1"
2022-05-05 07:41:05,European Stocks Surge Higher; Shell Posts Record First Quarter Profit
2022-05-04 17:15:04,Germany stocks lower at close of trade; DAX down 0.49%
2022-05-04 08:04:34,"Volkswagen Reports ""Strong"" 1Q, Upholds 2022 Guidance"
2022-05-04 07:53:24,European Stocks Edge Lower; New EU  Sanctions Target Russian Oil
2022-05-03 17:15:05,Germany stocks higher at close of trade; DAX up 0.72%
2022-05-03 07:53:35,European Stocks Largely Higher; BP Raises Buyback Despite Russia Loss
2022-05-02 17:15:04,Germany stocks lower at close of trade; DAX down 1.13%
2022-04-30 20:10:02,"MTU Aero Earnings, Revenue Beat in Q1"
2022-04-29 17:15:04,Germany stocks mixed at close of trade; DAX up 0.84%
2022-04-29 12:10:54,"BASF Earnings, Revenue Beat in Q1"
2022-04-28 17:15:04,Germany stocks higher at close of trade; DAX up 1.35%
2022-04-28 07:59:26,European Stocks Higher; Corporate Results Boost Sentiment
2022-04-28 04:46:46,"Deutsche Bank AG Earnings Miss, Revenue Beats In Q1"
2022-04-27 21:06:15,"U.S., European shares advance as euro dives to lowest since 2017"
2022-04-27 17:15:04,Germany stocks higher at close of trade; DAX up 0.27%
2022-04-27 08:11:35,"STMicroelectronics Earnings, Revenue Beat in Q1"
2022-04-27 08:04:20,"European Stocks Lower; Russian Gas Move, Bank Earnings in Focus"
2022-04-27 05:57:26,"European Stock Futures Lower; Russia Stops Gas to Poland, Bulgaria"
2022-04-26 22:08:13,"Ashland Global Earnings, Revenue Beat in Q2"
2022-04-26 22:05:49,"Qiagen Earnings, Revenue Beat in Q1"
2022-04-26 17:15:05,Germany stocks lower at close of trade; DAX down 1.20%
2022-04-26 07:55:18,"European Stocks Higher; UBS Shines, HSBC Weakens After Quarterly Results"
2022-04-25 17:15:04,Germany stocks lower at close of trade; DAX down 1.54%
2022-04-25 08:34:31,German Business Confidence Rose Surprisingly In April
2022-04-25 07:53:12,European Stocks Drop Sharply; Growth Fears Overshadow Macron Poll Win
2022-04-22 17:15:04,Germany stocks lower at close of trade; DAX down 2.48%
2022-04-22 09:00:39,"SAP Earnings Miss, Revenue Beats In Q1"
2022-04-22 07:57:07,European Stocks Lower; Central Bank Tightening Worries Weigh
2022-04-21 17:15:04,Germany stocks higher at close of trade; DAX up 0.98%
2022-04-21 07:49:45,European Stocks Largely Edge Higher; G7 Looks to Support Ukraine
2022-04-20 17:15:04,Germany stocks higher at close of trade; DAX up 1.47%
2022-04-20 07:57:48,"European Stocks Edge Higher; Ukraine War, French Election Debate  in Spotlight"
2022-04-19 17:15:04,Germany stocks mixed at close of trade; DAX down 0.07%
2022-04-19 08:04:21,European Stocks Lower; Russia Intensifies Assault in Eastern Ukraine
2022-04-14 17:15:03,Germany stocks higher at close of trade; DAX up 0.62%
2022-04-14 09:49:08,"Volkswagen Falls After March Deliveries Slump, Hedges Turn Sour"
2022-04-14 07:31:22,"European Stocks Mixed; ECB Meeting, Ericsson Woes in Focus"
2022-04-13 17:15:04,Germany stocks mixed at close of trade; DAX down 0.34%
2022-04-13 07:46:09,"European Stocks Mixed; Inflation Concerns, Tesco Woes in Focus"
2022-04-12 17:15:03,Germany stocks lower at close of trade; DAX down 0.48%
2022-04-12 07:39:47,European Stocks Lower; German CPI Puts Focus on ECB Meeting
2022-04-11 17:15:04,Germany stocks lower at close of trade; DAX down 0.64%
2022-04-11 16:05:53,"European shares slip on tech selloff, French election jitters"
2022-04-11 07:38:58,European Stocks Mixed; CAC 40 Outperforms After Macron Poll Win
2022-04-08 17:15:04,Germany stocks mixed at close of trade; DAX up 1.46%
2022-04-08 07:48:37,European Stocks Higher; Ending a Turbulent Week on Positive Note
2022-04-08 06:00:44,European Stock Futures Edge Higher; Turbulent Week Draws to a Close
2022-04-07 17:15:04,Germany stocks lower at close of trade; DAX down 0.52%
2022-04-07 07:41:02,European Stocks Largely Higher; Hefty Shell Writedown Weighs on FTSE 100
2022-04-07 06:11:11,Analysis-Guns and power: Positioning for new era in European stocks
2022-04-07 05:56:59,European Stock Futures Lower; Fed Minutes Point to Aggressive Tightening
2022-04-06 17:15:04,Germany stocks lower at close of trade; DAX down 1.89%
2022-04-06 13:32:06,Wirecard investors target EY parent for 1.5 billion euros in compensation
2022-04-06 07:37:46,"European Stocks Lower; More Russian Sanctions, Aggressive Fed Weigh"
2022-04-05 17:15:04,Germany stocks mixed at close of trade; DAX down 0.65%
2022-04-05 07:39:00,European Stocks Mixed; Focus on Potential New Russian Sanctions
2022-04-04 17:15:04,Germany stocks higher at close of trade; DAX up 0.50%
2022-04-04 07:25:14,European Stocks Largely Lower; Talk of Fresh Russian Sanctions Weighs
2022-04-01 17:15:04,Germany stocks higher at close of trade; DAX up 0.22%
2022-04-01 07:37:39,"European Stocks Mixed; Peace Talks, Gas Spat, Eurozone CPI in Focus"
2022-03-31 17:15:04,Germany stocks lower at close of trade; DAX down 1.31%
2022-03-31 07:41:12,European Stocks Higher; New Ukraine Peace Talks Likely
2022-03-31 05:58:00,European Stock Futures Largely Flat; Oil Prices Slump on Reserves Release Talk
2022-03-30 17:15:04,Germany stocks lower at close of trade; DAX down 1.45%
2022-03-30 07:54:49,European Stocks Largely Lower on Peace Talks Skepticism
2022-03-30 06:04:48,European Stock Futures Largely Lower; Caution Over Ukraine Peace Talks
2022-03-29 17:15:04,Germany stocks higher at close of trade; DAX up 2.79%
2022-03-29 08:09:03,European Stocks Higher; Ukraine/Russia Peace Talks Boost Sentiment
2022-03-28 17:15:04,Germany stocks higher at close of trade; DAX up 0.78%
2022-03-28 07:35:38,European Stocks Higher; Ted Baker Rejects Takeover Proposals
2022-03-25 18:15:05,Germany stocks mixed at close of trade; DAX up 0.22%
2022-03-25 09:13:07,European Stocks Mixed; Cautious Trading With Biden in Europe
2022-03-24 18:15:04,Germany stocks lower at close of trade; DAX down 0.07%
2022-03-23 18:15:04,Germany stocks lower at close of trade; DAX down 1.31%
2022-03-23 08:50:29,European Stocks Edge Higher; Biden Set for Talks in Europe
2022-03-22 18:15:04,Germany stocks higher at close of trade; DAX up 1.02%
2022-03-22 10:46:00,"Boardrooms with more women deliver more on climate, says Arabesque"
2022-03-22 08:46:20,European shares muted in choppy trade (March 21)
2022-03-21 18:15:05,Germany stocks mixed at close of trade; DAX down 0.60%
2022-03-21 08:53:44,European Stocks Mixed; FTSE 100 Outperforms as Crude Gains
2022-03-18 18:15:04,Germany stocks higher at close of trade; DAX up 0.17%
2022-03-17 18:15:04,Germany stocks mixed at close of trade; DAX down 0.36%
2022-03-17 07:53:11,Europe Stocks Open Slightly Higher as Post-Fed Rally Fades; BoE Meeting Eyed
2022-03-16 18:15:03,Germany stocks higher at close of trade; DAX up 3.76%
2022-03-15 18:15:04,Germany stocks lower at close of trade; DAX down 0.09%
2022-03-15 08:19:09,"Europe Stocks Open Lower as Wider Sanctions, Covid Rebound Hit Mood"
2022-03-14 18:15:05,Germany stocks higher at close of trade; DAX up 2.21%
2022-03-14 09:10:39,"European Stocks Higher; Caution Ahead of Central Bank Meetings, Covid Surge"
2022-03-11 18:15:03,Germany stocks higher at close of trade; DAX up 1.38%
2022-03-11 17:40:43,European stocks rise as Putin hints at progress in Ukraine talks
2022-03-11 08:54:33,European Stocks Edge Higher; UK Growth Impresses
2022-03-10 18:15:03,Germany stocks lower at close of trade; DAX down 2.93%
2022-03-10 08:49:37,"European Stocks Lower; Ukraine Talks, ECB Meeting Looms Large"
2022-03-10 07:04:11,"European Stock Futures Mixed; Russia/Ukraine Talks, ECB Meeting in Focus"
2022-03-09 18:15:04,Germany stocks higher at close of trade; DAX up 7.92%
2022-03-09 17:58:44,"Deutsche Post Earnings Miss, Revenue Beats In Q1"
2022-03-09 17:21:08,"Banks, automakers fuel strong comeback for European shares"
2022-03-09 10:18:48,Signs of Compromise in Ukraine Give Markets Much Needed Relief
2022-03-09 09:11:58,European Stocks Higher; Adidas Expects Chinese Growth To Boost Sales
2022-03-09 06:58:47,European Stock Futures Higher; ECB Meeting Looms Large
2022-03-09 06:00:41,Markets stagger as Russia sanctions intensify
2022-03-08 18:32:38,U.S. ban on Russian oil spooks jumpy European stocks
2022-03-08 18:15:04,Germany stocks lower at close of trade; DAX down 0.02%
2022-03-08 08:51:34,European Stocks Higher; Sentiment Still Fragile as Ukraine War Continues
2022-03-07 23:21:11,"Oil, commodities surge amid selloff in global shares"
2022-03-07 18:15:04,Germany stocks lower at close of trade; DAX down 1.98%
2022-03-07 17:55:54,European shares skid to near 1-year low on Russia oil ban prospects
2022-03-07 09:04:41,European Stocks Slump; Soaring Oil Prices Prompt Stagflation Fears
2022-03-04 18:15:04,Germany stocks lower at close of trade; DAX down 4.41%
2022-03-04 17:10:54,"Ukraine conflict drives European stocks to 1-year lows, automakers plunge"
2022-03-04 11:38:56,"Russian Shelling, Russian Wheat, Russian Oil, U.S. Jobs: What's Moving Markets"date,title
